JobId,UserId,GroupId,Name,JobState,Partition,TimeLimit,StartTime,EndTime,NodeList,NodeCnt,ProcCnt,WorkDir,ReservationName,Tres,Account,QOS,WcKey,Cluster,SubmitTime,EligibleTime,DerivedExitCode,ExitCode
194,luizfl(1023),luizfl(1023),meu_primeiro_programa.slurm,FAILED,normal,20,2024-03-01T06:34:23,2024-03-01T06:34:23,compute00,1,1,/home/luizfl/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:34:23,2024-03-01T06:34:23,0:0,2:0
195,luizfl(1023),luizfl(1023),meu_primeiro_programa,FAILED,normal,20,2024-03-01T06:34:30,2024-03-01T06:34:30,compute00,1,1,/home/luizfl/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:34:30,2024-03-01T06:34:30,0:0,2:0
196,luizfl(1023),luizfl(1023),meu_primeiro_programa,FAILED,normal,5,2024-03-01T06:35:14,2024-03-01T06:35:14,(null),0,0,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T06:35:14,2024-03-01T06:35:14,0:0,0:1
197,luizfl(1023),luizfl(1023),meu_primeiro_programa,FAILED,normal,20,2024-03-01T06:36:10,2024-03-01T06:36:10,compute00,1,1,/home/luizfl/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:36:10,2024-03-01T06:36:10,0:0,2:0
198,luizfl(1023),luizfl(1023),meu_primeiro_programa.slurm,FAILED,normal,20,2024-03-01T06:36:20,2024-03-01T06:36:20,compute00,1,1,/home/luizfl/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:36:20,2024-03-01T06:36:20,0:0,2:0
199,luizfl(1023),luizfl(1023),bash,COMPLETED,normal,20,2024-03-01T06:37:22,2024-03-01T06:37:38,compute00,1,1,/home/luizfl/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:37:22,2024-03-01T06:37:22,0:0,0:0
201,lincolnrpm(1035),lincolnrpm(1035),sleeps.slurm,FAILED,normal,20,2024-03-01T06:38:00,2024-03-01T06:38:00,compute01,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:38:00,2024-03-01T06:38:00,0:0,2:0
202,lincolnrpm(1035),lincolnrpm(1035),hello_world,FAILED,express,1,2024-03-01T06:38:14,2024-03-01T06:38:14,compute01,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=50M,node=1,billing=1",,,,unknown,2024-03-01T06:38:14,2024-03-01T06:38:14,0:0,0:53
200,luizfl(1023),luizfl(1023),bash,FAILED,normal,20,2024-03-01T06:37:49,2024-03-01T06:39:32,compute00,1,1,/home/luizfl/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:37:49,2024-03-01T06:37:49,0:0,130:0
205,lincolnrpm(1035),lincolnrpm(1035),hello_world,FAILED,express,1,2024-03-01T06:39:56,2024-03-01T06:39:56,compute01,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=50M,node=1,billing=1",,,,unknown,2024-03-01T06:39:55,2024-03-01T06:39:55,0:0,0:53
204,admin(1000),admin(1000),bash,FAILED,normal,20,2024-03-01T06:39:50,2024-03-01T06:40:35,compute00,1,1,/home/admin,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:39:50,2024-03-01T06:39:50,0:0,130:0
207,caiorp(1034),caiorp(1034),bash,FAILED,normal,20,2024-03-01T06:40:28,2024-03-01T06:40:51,compute02,1,1,/home/caiorp/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:40:28,2024-03-01T06:40:28,0:0,130:0
208,admin(1000),admin(1000),bash,COMPLETED,normal,20,2024-03-01T06:40:44,2024-03-01T06:41:17,compute00,1,1,/home/admin,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:40:44,2024-03-01T06:40:44,0:0,0:0
206,luizfl(1023),luizfl(1023),bash,COMPLETED,normal,20,2024-03-01T06:40:17,2024-03-01T06:42:19,compute01,1,1,/home/luizfl/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:40:17,2024-03-01T06:40:17,0:0,0:0
210,luizfl(1023),luizfl(1023),meu_primeiro_programa.slurm,FAILED,normal,20,2024-03-01T06:42:52,2024-03-01T06:42:52,compute00,1,1,/home/luizfl/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:42:52,2024-03-01T06:42:52,0:0,2:0
211,luizfl(1023),luizfl(1023),meu_primeiro_programa,FAILED,normal,1,2024-03-01T06:43:20,2024-03-01T06:43:20,(null),0,0,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T06:43:20,2024-03-01T06:43:21,0:0,0:1
203,andrebbm(1005),andrebbm(1005),HelloWorld,CANCELLED,normal,60,2024-03-01T06:44:37,2024-03-01T06:44:37,(null),0,0,/home/andrebbm,,"cpu=4,mem=4G,node=1,billing=4",,,,unknown,2024-03-01T06:38:40,2024-03-01T06:38:40,0:0,0:0
212,andrebbm(1005),andrebbm(1005),HelloWorld,CANCELLED,normal,60,2024-03-01T06:46:13,2024-03-01T06:46:13,(null),0,0,/home/andrebbm,,"cpu=4,mem=4G,node=1,billing=4",,,,unknown,2024-03-01T06:44:56,2024-03-01T06:44:56,0:0,0:0
215,luizfl(1023),luizfl(1023),meu_primeiro_programa,FAILED,normal,1,2024-03-01T06:46:15,2024-03-01T06:46:15,compute00,1,4,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T06:46:15,2024-03-01T06:46:15,0:0,0:53
216,pedrobb(1006),pedrobb(1006),teste_pbb,FAILED,express,1,2024-03-01T06:46:18,2024-03-01T06:46:18,compute00,1,1,/home/pedrobb/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T06:46:17,2024-03-01T06:46:17,0:0,0:53
214,andrebbm(1005),andrebbm(1005),HelloWorld,CANCELLED,normal,60,2024-03-01T06:46:59,2024-03-01T06:46:59,(null),0,0,/home/andrebbm,,"cpu=4,mem=4G,node=1,billing=4",,,,unknown,2024-03-01T06:45:56,2024-03-01T06:45:56,0:0,0:0
218,domrsfs(1036),domrsfs(1036),meu_job,FAILED,normal,1,2024-03-01T06:47:16,2024-03-01T06:47:16,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:47:16,2024-03-01T06:47:16,0:0,0:53
219,luizfl(1023),luizfl(1023),palmeiras_nao_tem_mundial,FAILED,normal,1,2024-03-01T06:49:01,2024-03-01T06:49:01,compute00,1,4,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T06:49:00,2024-03-01T06:49:00,0:0,0:53
220,domrsfs(1036),domrsfs(1036),bash,FAILED,normal,20,2024-03-01T06:49:45,2024-03-01T06:50:11,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:49:45,2024-03-01T06:49:45,0:0,130:0
221,pedrobb(1006),pedrobb(1006),teste_pbb,FAILED,express,2,2024-03-01T06:50:22,2024-03-01T06:50:22,compute00,1,1,/home/pedrobb/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T06:50:21,2024-03-01T06:50:21,0:0,0:53
223,pedrobb(1006),pedrobb(1006),teste_pbb,FAILED,express,2,2024-03-01T06:51:28,2024-03-01T06:51:28,compute01,1,1,/home/pedrobb/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T06:51:28,2024-03-01T06:51:28,0:0,0:53
222,domrsfs(1036),domrsfs(1036),bash,COMPLETED,normal,20,2024-03-01T06:50:56,2024-03-01T06:51:43,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:50:56,2024-03-01T06:50:56,0:0,0:0
225,caiorp(1034),caiorp(1034),teste_job,FAILED,express,2,2024-03-01T06:53:40,2024-03-01T06:53:40,compute00,1,1,/home/caiorp/scratch,,"cpu=1,mem=1G,node=1,billing=1",,,,unknown,2024-03-01T06:53:39,2024-03-01T06:53:39,0:0,0:53
226,domrsfs(1036),domrsfs(1036),meu_job,FAILED,normal,1,2024-03-01T06:54:45,2024-03-01T06:54:45,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:54:44,2024-03-01T06:54:44,0:0,0:53
227,domrsfs(1036),domrsfs(1036),bash,FAILED,normal,20,2024-03-01T06:55:28,2024-03-01T06:55:57,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:55:28,2024-03-01T06:55:28,0:0,130:0
229,luizfl(1023),luizfl(1023),palmeiras_nao_tem_mundial,COMPLETED,normal,1,2024-03-01T06:56:29,2024-03-01T06:56:34,compute01,1,4,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T06:56:28,2024-03-01T06:56:28,0:0,0:0
228,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,1,2024-03-01T06:56:02,2024-03-01T06:57:02,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:56:02,2024-03-01T06:56:02,0:0,0:0
213,domrsfs(1036),domrsfs(1036),meu_job,CANCELLED,normal,60,2024-03-01T06:57:21,2024-03-01T06:57:21,(null),0,0,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:44:56,2024-03-01T06:44:56,0:0,0:0
217,caiorp(1034),caiorp(1034),teste_job,CANCELLED,express,60,2024-03-01T06:57:24,2024-03-01T06:57:24,(null),0,0,/home/caiorp/scratch,,"cpu=1,mem=1G,node=1,billing=1",,,,unknown,2024-03-01T06:47:03,2024-03-01T06:47:03,0:0,0:0
224,pedrobb(1006),pedrobb(1006),teste_pbb,CANCELLED,express,2,2024-03-01T06:57:31,2024-03-01T06:57:31,(null),0,0,/home/pedrobb/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:52:06,2024-03-01T06:52:06,0:0,0:0
231,pedrobb(1006),pedrobb(1006),teste_pbb,CANCELLED,express,2,2024-03-01T06:57:36,2024-03-01T06:57:36,(null),0,0,/home/pedrobb/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:57:03,2024-03-01T06:57:03,0:0,0:0
230,lincolnrpm(1035),lincolnrpm(1035),hello_world,TIMEOUT,express,1,2024-03-01T06:56:32,2024-03-01T06:57:41,compute01,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=50M,node=1,billing=1",,,,unknown,2024-03-01T06:56:30,2024-03-01T06:56:30,0:0,0:0
233,andrebbm(1005),andrebbm(1005),HelloWorld,CANCELLED,normal,60,2024-03-01T06:58:15,2024-03-01T06:58:15,(null),0,0,/home/andrebbm,,"cpu=4,mem=4G,node=1,billing=4",,,,unknown,2024-03-01T06:57:57,2024-03-01T06:57:57,0:0,0:0
232,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,1,2024-03-01T06:57:23,2024-03-01T06:58:23,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:57:23,2024-03-01T06:57:23,0:0,0:0
235,pedrobb(1006),pedrobb(1006),teste_pbb,COMPLETED,normal,1,2024-03-01T06:58:44,2024-03-01T06:58:49,compute02,1,1,/home/pedrobb/scratch,,"cpu=1,mem=100M,node=1,billing=1",,,,unknown,2024-03-01T06:58:44,2024-03-01T06:58:44,0:0,0:0
238,luizfl(1023),luizfl(1023),primeiro,COMPLETED,normal,1,2024-03-01T06:59:30,2024-03-01T06:59:36,compute02,1,4,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T06:59:29,2024-03-01T06:59:29,0:0,0:0
234,admin(1000),admin(1000),bash,COMPLETED,normal,20,2024-03-01T06:58:30,2024-03-01T06:59:36,compute00,1,1,/home/admin,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:58:30,2024-03-01T06:58:30,0:0,0:0
236,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,1,2024-03-01T06:58:47,2024-03-01T06:59:47,compute03,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:58:47,2024-03-01T06:58:47,0:0,0:0
239,pedrobb(1006),pedrobb(1006),teste_pbb,COMPLETED,normal,1,2024-03-01T06:59:48,2024-03-01T06:59:54,compute00,1,1,/home/pedrobb/scratch,,"cpu=1,mem=100M,node=1,billing=1",,,,unknown,2024-03-01T06:59:48,2024-03-01T06:59:48,0:0,0:0
241,pedrobb(1006),pedrobb(1006),teste_pbb,COMPLETED,normal,1,2024-03-01T07:00:09,2024-03-01T07:00:15,compute00,1,1,/home/pedrobb/scratch,,"cpu=1,mem=100M,node=1,billing=1",,,,unknown,2024-03-01T07:00:09,2024-03-01T07:00:09,0:0,0:0
237,domrsfs(1036),domrsfs(1036),meu_job,TIMEOUT,normal,1,2024-03-01T06:59:23,2024-03-01T07:00:24,compute01,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:59:23,2024-03-01T06:59:23,0:0,0:0
242,pedrobb(1006),pedrobb(1006),teste_pbb,COMPLETED,normal,1,2024-03-01T07:00:29,2024-03-01T07:00:34,compute03,1,1,/home/pedrobb/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:00:28,2024-03-01T07:00:28,0:0,0:0
244,luizfl(1023),luizfl(1023),primeiro,COMPLETED,normal,1,2024-03-01T07:00:38,2024-03-01T07:00:43,compute03,1,4,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T07:00:35,2024-03-01T07:00:35,0:0,0:0
240,domrsfs(1036),domrsfs(1036),meu_job,TIMEOUT,normal,1,2024-03-01T06:59:48,2024-03-01T07:00:49,compute02,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T06:59:48,2024-03-01T06:59:48,0:0,0:0
247,pedrobb(1006),pedrobb(1006),teste_pbb,COMPLETED,normal,2,2024-03-01T07:00:53,2024-03-01T07:00:58,compute03,1,1,/home/pedrobb/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:00:50,2024-03-01T07:00:50,0:0,0:0
243,lincolnrpm(1035),lincolnrpm(1035),sleeps,TIMEOUT,express,1,2024-03-01T07:00:35,2024-03-01T07:01:41,compute03,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:00:34,2024-03-01T07:00:34,0:0,0:0
245,felipemt3(1039),felipemt3(1039),teste.cpp,TIMEOUT,normal,1,2024-03-01T07:00:47,2024-03-01T07:02:11,compute03,1,1,/home/felipemt3/scratch,,"cpu=1,mem=100M,node=1,billing=1",,,,unknown,2024-03-01T07:00:46,2024-03-01T07:00:46,0:0,0:0
246,caiobt1(1038),caiobt1(1038),teste_job,TIMEOUT,normal,1,2024-03-01T07:00:49,2024-03-01T07:02:11,compute00,1,1,/home/caiobt1/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:00:48,2024-03-01T07:00:48,0:0,0:0
249,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,1,2024-03-01T07:01:33,2024-03-01T07:02:33,compute01,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:01:32,2024-03-01T07:01:32,0:0,0:0
252,luizfl(1023),luizfl(1023),errado,COMPLETED,normal,1,2024-03-01T07:03:11,2024-03-01T07:03:16,compute03,1,4,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T07:03:10,2024-03-01T07:03:10,0:0,0:0
248,pedrobb(1006),pedrobb(1006),teste_pbb,TIMEOUT,normal,2,2024-03-01T07:01:28,2024-03-01T07:03:31,compute03,1,1,/home/pedrobb/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:01:25,2024-03-01T07:01:25,0:0,0:0
250,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,1,2024-03-01T07:02:52,2024-03-01T07:03:52,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:02:52,2024-03-01T07:02:52,0:0,0:0
251,lincolnrpm(1035),lincolnrpm(1035),sleeps,TIMEOUT,express,1,2024-03-01T07:03:02,2024-03-01T07:04:31,compute03,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:03:02,2024-03-01T07:03:02,0:0,0:0
253,admin(1000),admin(1000),bash,FAILED,normal,20,2024-03-01T07:03:45,2024-03-01T07:04:41,compute01,1,1,/home/admin,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:03:45,2024-03-01T07:03:45,0:0,127:0
256,michel(1041),michel(1041),bash,COMPLETED,normal,20,2024-03-01T07:05:20,2024-03-01T07:05:29,compute02,1,1,/home/admin,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:05:20,2024-03-01T07:05:20,0:0,0:0
257,michel(1041),michel(1041),bash,COMPLETED,normal,20,2024-03-01T07:05:32,2024-03-01T07:05:36,compute02,1,1,/home/admin,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:05:32,2024-03-01T07:05:32,0:0,0:0
258,michel(1041),michel(1041),bash,COMPLETED,normal,20,2024-03-01T07:05:37,2024-03-01T07:05:38,compute02,1,1,/home/admin,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:05:37,2024-03-01T07:05:37,0:0,0:0
254,caiobt1(1038),caiobt1(1038),teste_job,TIMEOUT,normal,1,2024-03-01T07:04:46,2024-03-01T07:06:01,compute00,1,1,/home/caiobt1/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:04:45,2024-03-01T07:04:45,0:0,0:0
255,felipemt3(1039),felipemt3(1039),teste.cpp,TIMEOUT,normal,1,2024-03-01T07:05:07,2024-03-01T07:06:31,compute01,1,1,/home/felipemt3/scratch,,"cpu=1,mem=100M,node=1,billing=1",,,,unknown,2024-03-01T07:05:06,2024-03-01T07:05:06,0:0,0:0
260,victorlga(1029),victorlga(1029),bash,COMPLETED,normal,20,2024-03-01T07:06:52,2024-03-01T07:06:59,compute00,1,1,/home/admin,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:06:52,2024-03-01T07:06:52,0:0,0:0
261,luizfl(1023),luizfl(1023),errado,COMPLETED,normal,1,2024-03-01T07:07:00,2024-03-01T07:07:06,compute01,1,4,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T07:07:00,2024-03-01T07:07:00,0:0,0:0
262,lincolnrpm(1035),lincolnrpm(1035),sleeps.slurm,FAILED,normal,20,2024-03-01T07:07:12,2024-03-01T07:07:13,compute00,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:07:12,2024-03-01T07:07:12,0:0,13:0
263,luizfl(1023),luizfl(1023),bash,COMPLETED,normal,20,2024-03-01T07:07:17,2024-03-01T07:08:22,compute00,1,1,/home/luizfl/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:07:17,2024-03-01T07:07:17,0:0,0:0
259,caiorp(1034),caiorp(1034),teste_job,TIMEOUT,express,2,2024-03-01T07:06:12,2024-03-01T07:08:31,compute01,1,1,/home/caiorp/scratch,,"cpu=1,mem=1G,node=1,billing=1",,,,unknown,2024-03-01T07:06:12,2024-03-01T07:06:12,0:0,0:0
264,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,1,2024-03-01T07:07:46,2024-03-01T07:08:46,compute02,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:07:46,2024-03-01T07:07:46,0:0,0:0
265,lincolnrpm(1035),lincolnrpm(1035),sleeps,TIMEOUT,express,1,2024-03-01T07:08:00,2024-03-01T07:09:01,compute01,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:07:59,2024-03-01T07:07:59,0:0,0:0
269,caiobt1(1038),caiobt1(1038),teste.sh,FAILED,normal,20,2024-03-01T07:10:29,2024-03-01T07:10:29,compute03,1,1,/home/caiobt1/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:10:29,2024-03-01T07:10:29,0:0,13:0
266,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,1,2024-03-01T07:09:38,2024-03-01T07:10:38,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:09:38,2024-03-01T07:09:38,0:0,0:0
270,lincolnrpm(1035),lincolnrpm(1035),sleeps,CANCELLED,express,1,2024-03-01T07:10:32,2024-03-01T07:11:02,compute02,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:10:31,2024-03-01T07:10:31,0:0,0:0
267,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,1,2024-03-01T07:10:02,2024-03-01T07:11:02,compute01,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:10:01,2024-03-01T07:10:01,0:0,0:0
271,domrsfs(1036),domrsfs(1036),meu_job,TIMEOUT,normal,1,2024-03-01T07:10:34,2024-03-01T07:11:54,compute03,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:10:33,2024-03-01T07:10:33,0:0,0:0
268,pedrobb(1006),pedrobb(1006),teste_pbb,TIMEOUT,normal,2,2024-03-01T07:10:08,2024-03-01T07:12:31,compute02,1,1,/home/pedrobb/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:10:07,2024-03-01T07:10:07,0:0,0:0
272,lincolnrpm(1035),lincolnrpm(1035),sleeps,TIMEOUT,normal,2,2024-03-01T07:11:56,2024-03-01T07:14:01,compute02,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:11:55,2024-03-01T07:11:55,0:0,0:0
274,felipemt3(1039),felipemt3(1039),teste,TIMEOUT,normal,1,2024-03-01T07:12:40,2024-03-01T07:14:01,compute02,1,1,/home/felipemt3/scratch,,"cpu=1,mem=100M,node=1,billing=1",,,,unknown,2024-03-01T07:12:40,2024-03-01T07:12:40,0:0,0:0
275,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,2,2024-03-01T07:12:51,2024-03-01T07:14:11,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:12:51,2024-03-01T07:12:51,0:0,0:0
278,luizfl(1023),luizfl(1023),errado,COMPLETED,normal,1,2024-03-01T07:14:11,2024-03-01T07:14:16,compute00,1,4,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T07:13:46,2024-03-01T07:13:46,0:0,0:0
276,luizfl(1023),luizfl(1023),bash,FAILED,normal,20,2024-03-01T07:13:02,2024-03-01T07:14:18,compute01,1,1,/home/luizfl,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:13:02,2024-03-01T07:13:02,0:0,1:0
273,caiobt1(1038),caiobt1(1038),teste,CANCELLED,normal,20,2024-03-01T07:12:30,2024-03-01T07:14:24,compute03,1,1,/home/caiobt1/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:12:30,2024-03-01T07:12:30,0:0,0:0
280,caiobt1(1038),caiobt1(1038),teste,CANCELLED,normal,20,2024-03-01T07:14:44,2024-03-01T07:15:05,compute01,1,1,/home/caiobt1/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:14:44,2024-03-01T07:14:44,0:0,0:0
279,domrsfs(1036),domrsfs(1036),meu_job,TIMEOUT,normal,1,2024-03-01T07:14:16,2024-03-01T07:15:31,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:13:51,2024-03-01T07:13:51,0:0,0:0
277,domrsfs(1036),domrsfs(1036),meu_job,COMPLETED,normal,2,2024-03-01T07:14:03,2024-03-01T07:16:03,compute02,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:13:37,2024-03-01T07:13:37,0:0,0:0
281,luizfl(1023),luizfl(1023),errado,TIMEOUT,normal,1,2024-03-01T07:15:41,2024-03-01T07:17:01,compute03,1,4,/home/luizfl/scratch,,"cpu=4,mem=1G,node=1,billing=4",,,,unknown,2024-03-01T07:15:41,2024-03-01T07:15:41,0:0,0:0
283,caiobt1(1038),caiobt1(1038),teste,CANCELLED,express,5,Unknown,2024-03-01T07:17:26,(null),0,0,/home/caiobt1/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:17:03,2024-03-01T07:17:03,0:0,0:0
282,lincolnrpm(1035),lincolnrpm(1035),sleeps,TIMEOUT,normal,1,2024-03-01T07:16:45,2024-03-01T07:18:01,compute03,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:16:45,2024-03-01T07:16:45,0:0,0:0
286,lincolnrpm(1035),lincolnrpm(1035),sleeps,FAILED,normal,1,2024-03-01T07:17:57,2024-03-01T07:18:04,compute03,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:17:56,2024-03-01T07:17:56,0:0,0:9
285,domrsfs(1036),domrsfs(1036),meu_job,TIMEOUT,normal,1,2024-03-01T07:17:39,2024-03-01T07:19:01,compute00,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:17:39,2024-03-01T07:17:39,0:0,0:0
287,domrsfs(1036),domrsfs(1036),meu_job,TIMEOUT,normal,1,2024-03-01T07:18:13,2024-03-01T07:19:31,compute01,1,1,/home/domrsfs/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:18:13,2024-03-01T07:18:13,0:0,0:0
288,lincolnrpm(1035),lincolnrpm(1035),sleeps,TIMEOUT,normal,1,2024-03-01T07:19:00,2024-03-01T07:20:01,compute02,1,1,/home/lincolnrpm/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-03-01T07:18:59,2024-03-01T07:18:59,0:0,0:0
284,caiobt1(1038),caiobt1(1038),teste,CANCELLED,express,5,Unknown,2024-03-01T07:21:20,(null),0,0,/home/caiobt1/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T07:17:35,2024-03-01T07:17:35,0:0,0:0
